ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
20
ITEM: BOX BOUNDS pp pp pp
5 1 12.9068 32.9312 25.4954 0.490979 -0.130133 0.144456
8 3 11.9418 33.2615 24.6273 -1.31164 0.282055 -0.183692
7 3 12.7837 33.6375 24.2802 0.652737 1.10054 0.621156
9 2 11.593 32.7394 25.3659 -0.845398 0.435694 -1.40967
ITEM: TIMESTEP
8000
ITEM: NUMBER OF ATOMS
20
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 3.5000000000000000e+01
0.0000000000000000e+00 3.5000000000000000e+01
0.0000000000000000e+00 3.5000000000000000e+01
ITEM: ATOMS id type xu yu zu vx vy vz
14 1 11.5315 32.6319 28.726 0.473327 -0.306935 -0.947337
16 2 9.92503 33.0379 28.978 1.12632 1.07566 0.0573625
17 3 9.59235 32.7963 28.072 0.224499 0.074833 -0.390735
15 1 10.6684 32.4187 28.965 1.04457 -0.173564 -1.67815
9 2 12.6355 33.2702 25.6468 -0.058616 -0.0735101 0.838094
11 1 12.1447 32.4866 26.7166 0.469633 0.145156 1.26573
13 2 12.4239 32.6914 28.5692 -0.171127 0.837498 -0.0529951
12 2 12.4949 32.6363 27.6292 2.54187 0.80253 -0.506037
18 4 10.2573 33.212 27.4207 0.609368 -0.0598593 -2.62647
19 1 11.1456 33.1717 27.0988 0.142283 -0.957047 0.0224503
20 2 11.8211 33.7022 26.572 -0.276163 -0.804769 0.853049
10 1 11.8343 32.7754 25.7943 -2.93432 -0.481074 0.152567
4 4 13.0786 32.1903 24.5836 0.0426428 -1.79138 -1.49638
6 2 14.0286 32.3955 25.3879 -0.00409444 -1.3024 1.9096
1 1 13.8931 33.6775 24.0541 -0.251197 1.63212 0.576961
3 4 13.3719 32.2152 23.6812 -1.05459 1.09416 1.39189
2 2 13.8901 32.9334 23.3505 0.24451 0.375811 0.26917
5 1 13.4193 32.9951 24.9544 0.438585 -0.38326 0.618527
8 3 13.1078 32.5976 26.0472 -2.23635 -0.559111 0.593841
7 3 13.3397 31.7563 25.5367 -0.371144 0.855152 -0.85114
ITEM: TIMESTEP
9000
ITEM: NUMBER OF ATOMS
20
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 3.5000000000000000e+01
0.0000000000000000e+00 3.5000000000000000e+01
0.0000000000000000e+00 3.5000000000000000e+01
ITEM: ATOMS id type xu yu zu vx vy vz
14 1 12.164 33.3376 27.8128 0.708649 -1.69997 -0.313677
16 2 11.2273 33.1143 27.2438 -0.906625 0.831277 -0.59208
17 3 10.7862 33.9901 27.3156 0.235227 1.96411 1.08816
15 1 11.9661 33.5366 26.8961 0.189894 -0.344382 -0.671875
18 4 10.6509 33.7571 26.3617 -0.278521 -1.31387 1.42337
19 1 11.2115 32.9515 25.9674 -1.30391 -0.213094 -0.541383
9 2 12.2442 30.9565 26.5615 -0.379268 -0.242975 -0.582185
11 1 13.0991 31.9772 26.4342 1.29238 -0.554945 0.0660284
13 2 12.3814 32.4484 27.6018 -2.21695 1.0231 -1.11693
12 2 13.2858 32.5956 27.1575 0.928638 1.08969 -1.00952
20 2 12.1064 33.1361 25.8103 2.07796 -0.765365 -1.99523
10 1 12.6934 31.5205 27.1746 0.0610932 -1.32886 0.449186
4 4 13.1779 33.0566 26.1746 0.78388 -0.170959 1.17876
